SAMPLENAME,TITLE,panelnbr,cellnbr,pname,cellname,Value
META-8043,"Isobar 22 includes glutamic acid, O-acetyl-L-serine",9,18,Renal,786-0,3.158
META-8041,"Isobar 25 includes L-gulono-1,4-lactone, glucono-gamma-lactone",9,18,Renal,786-0,0.103
META-8042,"Isobar 25 includes L-gulono-1,4-lactone, glucono-gamma-lactone",9,18,Renal,786-0,0.571
META-8043,"Isobar 25 includes L-gulono-1,4-lactone, glucono-gamma-lactone",9,18,Renal,786-0,3.001
META-8041,"Isobar 27 includes L-kynurenine, alpha-2-diamino-gamma-oxobenzenebutanoic acid",9,18,Renal,786-0,0.086
META-8042,"Isobar 27 includes L-kynurenine, alpha-2-diamino-gamma-oxobenzenebutanoic acid",9,18,Renal,786-0,0.086
META-8043,"Isobar 27 includes L-kynurenine, alpha-2-diamino-gamma-oxobenzenebutanoic acid",9,18,Renal,786-0,0.274
META-8041,"Isobar 3 includes inositol 1-phosphate, mannose 6-phosphate, glucose 6-phosphate, D-mannose 1-phosphate, alpha-D-glucose 1-phosphate, alpha-D-galactose 1 phosphate",9,18,Renal,786-0,2.373
META-8042,"Isobar 3 includes inositol 1-phosphate, mannose 6-phosphate, glucose 6-phosphate, D-mannose 1-phosphate, alpha-D-glucose 1-phosphate, alpha-D-galactose 1 phosphate",9,18,Renal,786-0,1.405
META-8043,"Isobar 3 includes inositol 1-phosphate, mannose 6-phosphate, glucose 6-phosphate, D-mannose 1-phosphate, alpha-D-glucose 1-phosphate, alpha-D-galactose 1 phosphate",9,18,Renal,786-0,1.453
META-8041,"Isobar 35 includes D-arabinose 5-phosphate, D-ribulose 5-phosphate, alpha-D-ribose-5-phosphate",9,18,Renal,786-0,1.304
META-8042,"Isobar 35 includes D-arabinose 5-phosphate, D-ribulose 5-phosphate, alpha-D-ribose-5-phosphate",9,18,Renal,786-0,2.118
META-8043,"Isobar 35 includes D-arabinose 5-phosphate, D-ribulose 5-phosphate, alpha-D-ribose-5-phosphate",9,18,Renal,786-0,0.637
META-8041,"Isobar 36 includes D-sorbitol 6-phosphate, mannitol-1-phosphate",9,18,Renal,786-0,0.034
META-8042,"Isobar 36 includes D-sorbitol 6-phosphate, mannitol-1-phosphate",9,18,Renal,786-0,0.480
META-8043,"Isobar 36 includes D-sorbitol 6-phosphate, mannitol-1-phosphate",9,18,Renal,786-0,0.034
META-8041,"Isobar 37 includes mannitol, dulcitol",9,18,Renal,786-0,0.974
META-8042,"Isobar 37 includes mannitol, dulcitol",9,18,Renal,786-0,0.633
META-8043,"Isobar 37 includes mannitol, dulcitol",9,18,Renal,786-0,0.714
META-8041,"Isobar 39 includes N-acetyl-D-glucosamine-6-phosphate, N-acetyl-alpha-D-glucosamine 1-phosphate",9,18,Renal,786-0,1.013
META-8042,"Isobar 39 includes N-acetyl-D-glucosamine-6-phosphate, N-acetyl-alpha-D-glucosamine 1-phosphate",9,18,Renal,786-0,1.963
META-8043,"Isobar 39 includes N-acetyl-D-glucosamine-6-phosphate, N-acetyl-alpha-D-glucosamine 1-phosphate",9,18,Renal,786-0,0.726
META-8041,"Isobar 4 includes Gluconic acid, DL-arabinose, D-ribose, L-xylose, DL-lyxose, D-xylulose",9,18,Renal,786-0,1.529
META-8042,"Isobar 4 includes Gluconic acid, DL-arabinose, D-ribose, L-xylose, DL-lyxose, D-xylulose",9,18,Renal,786-0,0.827
META-8043,"Isobar 4 includes Gluconic acid, DL-arabinose, D-ribose, L-xylose, DL-lyxose, D-xylulose",9,18,Renal,786-0,1.246
META-8041,"Isobar 6 includes valine, betaine",9,18,Renal,786-0,1.173
META-8042,"Isobar 6 includes valine, betaine",9,18,Renal,786-0,1.026
META-8043,"Isobar 6 includes valine, betaine",9,18,Renal,786-0,1.238
META-8041,"Isobar 9 includes sucrose, beta-D-lactose, D-trehalose, D-cellobiose, D-Maltose, palatinose, melibiose, alpha-D-lactose",9,18,Renal,786-0,0.484
META-8042,"Isobar 9 includes sucrose, beta-D-lactose, D-trehalose, D-cellobiose, D-Maltose, palatinose, melibiose, alpha-D-lactose",9,18,Renal,786-0,1.223
META-8043,"Isobar 9 includes sucrose, beta-D-lactose, D-trehalose, D-cellobiose, D-Maltose, palatinose, melibiose, alpha-D-lactose",9,18,Renal,786-0,0.437
META-8041,Kynurenic acid,9,18,Renal,786-0,2.413
META-8042,Kynurenic acid,9,18,Renal,786-0,2.708
META-8043,Kynurenic acid,9,18,Renal,786-0,2.554
META-8041,L-alpha-glycerophosphorylcholine,9,18,Renal,786-0,25.336
META-8042,L-alpha-glycerophosphorylcholine,9,18,Renal,786-0,13.494
META-8043,L-alpha-glycerophosphorylcholine,9,18,Renal,786-0,25.901
META-8041,L-beta-imidazolelactic acid,9,18,Renal,786-0,0.147
META-8042,L-beta-imidazolelactic acid,9,18,Renal,786-0,0.998
META-8043,L-beta-imidazolelactic acid,9,18,Renal,786-0,0.147
META-8041,malonic acid,9,18,Renal,786-0,0.109
META-8042,malonic acid,9,18,Renal,786-0,0.379
META-8043,malonic acid,9,18,Renal,786-0,0.109
META-8041,methionine,9,18,Renal,786-0,1.380
META-8042,methionine,9,18,Renal,786-0,1.236
META-8043,methionine,9,18,Renal,786-0,1.325
META-8041,N('6)-trimethyl-l-lysine,9,18,Renal,786-0,0.049
META-8042,N('6)-trimethyl-l-lysine,9,18,Renal,786-0,0.049
META-8043,N('6)-trimethyl-l-lysine,9,18,Renal,786-0,0.049
META-8041,"N,N-dimethylarginine",9,18,Renal,786-0,0.979
META-8042,"N,N-dimethylarginine",9,18,Renal,786-0,0.686
META-8043,"N,N-dimethylarginine",9,18,Renal,786-0,0.579
META-8041,N-acetyl-D-galactosamine,9,18,Renal,786-0,0.060
META-8042,N-acetyl-D-galactosamine,9,18,Renal,786-0,0.680
META-8043,N-acetyl-D-galactosamine,9,18,Renal,786-0,0.060
META-8041,N-formyl-L-methionine,9,18,Renal,786-0,0.290
META-8042,N-formyl-L-methionine,9,18,Renal,786-0,0.290
META-8043,N-formyl-L-methionine,9,18,Renal,786-0,0.290
META-8041,niacinamide,9,18,Renal,786-0,2.051
META-8042,niacinamide,9,18,Renal,786-0,2.541
META-8043,niacinamide,9,18,Renal,786-0,1.886
META-8041,oxitryptan,9,18,Renal,786-0,0.292
META-8042,oxitryptan,9,18,Renal,786-0,0.292
META-8043,oxitryptan,9,18,Renal,786-0,0.292
META-8041,pantothenic acid,9,18,Renal,786-0,2.493
META-8042,pantothenic acid,9,18,Renal,786-0,2.922
META-8043,pantothenic acid,9,18,Renal,786-0,2.737
META-8041,phenylalanine,9,18,Renal,786-0,1.086
META-8042,phenylalanine,9,18,Renal,786-0,0.990
META-8043,phenylalanine,9,18,Renal,786-0,0.967
META-8041,phosphoenolpyruvate,9,18,Renal,786-0,0.293
META-8042,phosphoenolpyruvate,9,18,Renal,786-0,0.742
META-8043,phosphoenolpyruvate,9,18,Renal,786-0,0.100
META-8041,picolinic acid,9,18,Renal,786-0,1.367
META-8042,picolinic acid,9,18,Renal,786-0,0.929
META-8043,picolinic acid,9,18,Renal,786-0,0.910
META-8041,porphobilinogen,9,18,Renal,786-0,0.252
META-8042,porphobilinogen,9,18,Renal,786-0,0.252
META-8043,porphobilinogen,9,18,Renal,786-0,0.252
META-8041,"X-1085 - possible isolobinine or 4-aminoestra-1,3,5(10)-triene-3,17beta-diol",9,18,Renal,786-0,1.263
META-8042,"X-1085 - possible isolobinine or 4-aminoestra-1,3,5(10)-triene-3,17beta-diol",9,18,Renal,786-0,1.749
META-8043,"X-1085 - possible isolobinine or 4-aminoestra-1,3,5(10)-triene-3,17beta-diol",9,18,Renal,786-0,1.365
META-8041,X-1086,9,18,Renal,786-0,0.068
META-8042,X-1086,9,18,Renal,786-0,0.068
META-8043,X-1086,9,18,Renal,786-0,0.068
META-8041,X-1104,9,18,Renal,786-0,2.830
META-8042,X-1104,9,18,Renal,786-0,4.111
META-8043,X-1104,9,18,Renal,786-0,3.248
META-8041,X-1107,9,18,Renal,786-0,0.406
META-8042,X-1107,9,18,Renal,786-0,0.406
META-8043,X-1107,9,18,Renal,786-0,0.406
META-8041,X-1111 - possible methylnitronitrosoguanidine or ethyl thiocarbamoylacetate,9,18,Renal,786-0,3.049
META-8042,X-1111 - possible methylnitronitrosoguanidine or ethyl thiocarbamoylacetate,9,18,Renal,786-0,3.656
META-8043,X-1111 - possible methylnitronitrosoguanidine or ethyl thiocarbamoylacetate,9,18,Renal,786-0,3.091
META-8041,X-1113 - possible acetylcarnitine,9,18,Renal,786-0,1.673
META-8042,X-1113 - possible acetylcarnitine,9,18,Renal,786-0,2.185
META-8043,X-1113 - possible acetylcarnitine,9,18,Renal,786-0,1.823
META-8041,X-1114,9,18,Renal,786-0,1.996
META-8042,X-1114,9,18,Renal,786-0,1.062
META-8043,X-1114,9,18,Renal,786-0,0.086
META-8041,X-1122,9,18,Renal,786-0,0.466
META-8042,X-1122,9,18,Renal,786-0,0.466
META-8043,X-1122,9,18,Renal,786-0,0.466
META-8041,X-1126,9,18,Renal,786-0,0.109
META-8042,X-1126,9,18,Renal,786-0,0.109
META-8043,X-1126,9,18,Renal,786-0,0.109
META-8041,X-1129,9,18,Renal,786-0,0.177
META-8042,X-1129,9,18,Renal,786-0,0.177
META-8043,X-1129,9,18,Renal,786-0,0.177
META-8041,X-1130,9,18,Renal,786-0,0.432
META-8042,X-1130,9,18,Renal,786-0,0.432
META-8043,X-1130,9,18,Renal,786-0,0.432
META-8041,X-1213,9,18,Renal,786-0,0.214
META-8042,X-1213,9,18,Renal,786-0,0.214
META-8043,X-1213,9,18,Renal,786-0,0.214
META-8041,X-1288,9,18,Renal,786-0,12.763
META-8042,X-1288,9,18,Renal,786-0,9.037
META-8043,X-1288,9,18,Renal,786-0,10.178
META-8041,X-1330,9,18,Renal,786-0,0.236
META-8042,X-1330,9,18,Renal,786-0,0.236
META-8043,X-1330,9,18,Renal,786-0,0.236
META-8041,X-1391,9,18,Renal,786-0,0.208
META-8042,X-1391,9,18,Renal,786-0,0.208
META-8043,X-1391,9,18,Renal,786-0,0.208
META-8041,X-1455,9,18,Renal,786-0,0.024
META-8042,X-1455,9,18,Renal,786-0,0.024
META-8043,X-1455,9,18,Renal,786-0,0.024
META-8041,X-1461,9,18,Renal,786-0,0.437
META-8042,X-1461,9,18,Renal,786-0,0.437
META-8043,X-1461,9,18,Renal,786-0,0.437
META-8041,X-1465,9,18,Renal,786-0,1.121
META-8042,X-1465,9,18,Renal,786-0,1.444
META-8043,X-1465,9,18,Renal,786-0,1.086
META-8041,X-1468,9,18,Renal,786-0,1.000
META-8042,X-1468,9,18,Renal,786-0,0.531
META-8043,X-1468,9,18,Renal,786-0,0.631
META-8041,X-1496,9,18,Renal,786-0,0.839
META-8042,X-1496,9,18,Renal,786-0,0.449
META-8043,X-1496,9,18,Renal,786-0,0.666
META-8041,X-1497,9,18,Renal,786-0,1.568
META-8042,X-1497,9,18,Renal,786-0,1.544
META-8043,X-1497,9,18,Renal,786-0,1.478
META-8041,X-1498,9,18,Renal,786-0,1.578
META-8042,X-1498,9,18,Renal,786-0,0.282
META-8043,X-1498,9,18,Renal,786-0,1.409
META-8041,X-1573,9,18,Renal,786-0,1.568
META-8042,X-1573,9,18,Renal,786-0,0.715
META-8043,X-1573,9,18,Renal,786-0,1.565
META-8041,X-1575,9,18,Renal,786-0,0.107
META-8042,X-1575,9,18,Renal,786-0,0.107
META-8043,X-1575,9,18,Renal,786-0,0.107
META-8041,X-1593,9,18,Renal,786-0,0.243
META-8042,X-1593,9,18,Renal,786-0,0.243
META-8043,X-1593,9,18,Renal,786-0,0.243
META-8041,X-1595 - possible glutathione metabolite,9,18,Renal,786-0,0.054
META-8042,X-1595 - possible glutathione metabolite,9,18,Renal,786-0,0.054
META-8043,X-1595 - possible glutathione metabolite,9,18,Renal,786-0,0.054
META-8041,X-1597,9,18,Renal,786-0,1.202
META-8042,X-1597,9,18,Renal,786-0,0.948
META-8043,X-1597,9,18,Renal,786-0,1.052
META-8041,X-1609,9,18,Renal,786-0,0.473
META-8042,X-1609,9,18,Renal,786-0,0.455
META-8043,X-1609,9,18,Renal,786-0,0.387
META-8041,X-1612,9,18,Renal,786-0,0.239
META-8042,X-1612,9,18,Renal,786-0,0.239
META-8043,X-1612,9,18,Renal,786-0,0.239
META-8041,X-1616,9,18,Renal,786-0,1.933
META-8042,X-1616,9,18,Renal,786-0,1.360
META-8043,X-1616,9,18,Renal,786-0,1.719
META-8041,X-1656,9,18,Renal,786-0,0.355
META-8042,X-1656,9,18,Renal,786-0,0.774
META-8043,X-1656,9,18,Renal,786-0,0.222
META-8041,X-1677,9,18,Renal,786-0,1.482
META-8042,X-1677,9,18,Renal,786-0,1.619
META-8043,X-1677,9,18,Renal,786-0,1.329
META-8041,X-1713,9,18,Renal,786-0,1.020
META-8042,X-1713,9,18,Renal,786-0,1.115
META-8043,X-1713,9,18,Renal,786-0,1.000
META-8041,X-1733,9,18,Renal,786-0,0.477
META-8042,X-1733,9,18,Renal,786-0,0.477
META-8043,X-1733,9,18,Renal,786-0,0.477
META-8041,X-1736 - retired - p-hydroxybenzaldehyde,9,18,Renal,786-0,1.239
META-8042,X-1736 - retired - p-hydroxybenzaldehyde,9,18,Renal,786-0,1.114
META-8043,X-1736 - retired - p-hydroxybenzaldehyde,9,18,Renal,786-0,1.155
META-8041,X-1819,9,18,Renal,786-0,0.071
META-8042,X-1819,9,18,Renal,786-0,0.578
META-8043,X-1819,9,18,Renal,786-0,0.071
META-8041,X-1843 - retired pieces of X-7147,9,18,Renal,786-0,0.500
META-8042,X-1843 - retired pieces of X-7147,9,18,Renal,786-0,0.500
META-8043,X-1843 - retired pieces of X-7147,9,18,Renal,786-0,0.500
META-8041,X-2005,9,18,Renal,786-0,0.855
META-8042,X-2005,9,18,Renal,786-0,0.866
META-8043,X-2005,9,18,Renal,786-0,0.507
META-8041,X-2008,9,18,Renal,786-0,0.158
META-8042,X-2008,9,18,Renal,786-0,0.158
META-8043,X-2008,9,18,Renal,786-0,0.158
META-8041,X-2011,9,18,Renal,786-0,0.775
META-8042,X-2011,9,18,Renal,786-0,0.016
META-8043,X-2011,9,18,Renal,786-0,0.016
META-8041,X-2026,9,18,Renal,786-0,0.710
META-8042,X-2026,9,18,Renal,786-0,0.903
META-8043,X-2026,9,18,Renal,786-0,0.038
META-8041,X-2027,9,18,Renal,786-0,1.308
META-8042,X-2027,9,18,Renal,786-0,1.354
META-8043,X-2027,9,18,Renal,786-0,1.187
META-8041,X-2041,9,18,Renal,786-0,1.918
META-8042,X-2041,9,18,Renal,786-0,1.743
META-8043,X-2041,9,18,Renal,786-0,1.579
META-8041,X-2046,9,18,Renal,786-0,1.697
META-8042,X-2046,9,18,Renal,786-0,1.945
META-8043,X-2046,9,18,Renal,786-0,1.609
META-8041,X-2053,9,18,Renal,786-0,1.291
META-8042,X-2053,9,18,Renal,786-0,1.672
META-8043,X-2053,9,18,Renal,786-0,1.179
META-8041,X-2064,9,18,Renal,786-0,1.806
META-8042,X-2064,9,18,Renal,786-0,1.574
META-8043,X-2064,9,18,Renal,786-0,1.582
META-8041,X-2074,9,18,Renal,786-0,0.507
META-8042,X-2074,9,18,Renal,786-0,0.180
META-8043,X-2074,9,18,Renal,786-0,0.180
META-8041,X-2077,9,18,Renal,786-0,0.195
META-8042,X-2077,9,18,Renal,786-0,0.195
META-8043,X-2077,9,18,Renal,786-0,0.195
META-8041,X-2088,9,18,Renal,786-0,0.500
META-8042,X-2088,9,18,Renal,786-0,0.500
META-8043,X-2088,9,18,Renal,786-0,0.500
META-8041,X-2107,9,18,Renal,786-0,1.100
META-8042,X-2107,9,18,Renal,786-0,2.128
META-8043,X-2107,9,18,Renal,786-0,1.489
META-8041,X-2108,9,18,Renal,786-0,0.482
META-8042,X-2108,9,18,Renal,786-0,1.527
META-8043,X-2108,9,18,Renal,786-0,0.947
META-8041,X-2109,9,18,Renal,786-0,1.054
META-8042,X-2109,9,18,Renal,786-0,0.946
META-8043,X-2109,9,18,Renal,786-0,0.924
META-8041,X-2129,9,18,Renal,786-0,2.513
META-8042,X-2129,9,18,Renal,786-0,2.577
META-8043,X-2129,9,18,Renal,786-0,2.573
META-8041,X-2136,9,18,Renal,786-0,0.174
META-8042,X-2136,9,18,Renal,786-0,0.174
META-8043,X-2136,9,18,Renal,786-0,1.243
META-8041,X-2138,9,18,Renal,786-0,0.381
META-8042,X-2138,9,18,Renal,786-0,0.381
META-8043,X-2138,9,18,Renal,786-0,0.381
META-8041,X-2139,9,18,Renal,786-0,0.094
META-8042,X-2139,9,18,Renal,786-0,0.656
META-8043,X-2139,9,18,Renal,786-0,0.094
META-8041,X-2177,9,18,Renal,786-0,0.185
META-8042,X-2177,9,18,Renal,786-0,0.185
META-8043,X-2177,9,18,Renal,786-0,0.185
META-8041,X-2185,9,18,Renal,786-0,8.373
META-8042,X-2185,9,18,Renal,786-0,10.408
META-8043,X-2185,9,18,Renal,786-0,9.255
META-8041,X-2193,9,18,Renal,786-0,1.819
META-8042,X-2193,9,18,Renal,786-0,0.331
META-8043,X-2193,9,18,Renal,786-0,0.331
META-8041,X-2212,9,18,Renal,786-0,0.550
META-8042,X-2212,9,18,Renal,786-0,1.000
META-8043,X-2212,9,18,Renal,786-0,0.456
META-8041,X-2255 - hydroxyproline form of bradykinin,9,18,Renal,786-0,0.993
META-8042,X-2255 - hydroxyproline form of bradykinin,9,18,Renal,786-0,1.007
META-8043,X-2255 - hydroxyproline form of bradykinin,9,18,Renal,786-0,0.674
META-8041,X-2269,9,18,Renal,786-0,0.326
META-8042,X-2269,9,18,Renal,786-0,0.326
META-8043,X-2269,9,18,Renal,786-0,0.326
META-8041,X-2272,9,18,Renal,786-0,0.214
META-8042,X-2272,9,18,Renal,786-0,0.214
META-8043,X-2272,9,18,Renal,786-0,0.214
META-8041,X-2292,9,18,Renal,786-0,0.053
META-8042,X-2292,9,18,Renal,786-0,0.053
META-8043,X-2292,9,18,Renal,786-0,0.053
META-8041,X-2366,9,18,Renal,786-0,0.523
META-8042,X-2366,9,18,Renal,786-0,1.590
META-8043,X-2366,9,18,Renal,786-0,1.318
META-8041,X-2389,9,18,Renal,786-0,2.040
META-8042,X-2389,9,18,Renal,786-0,1.124
META-8043,X-2389,9,18,Renal,786-0,1.571
META-8041,X-2594,9,18,Renal,786-0,0.220
META-8042,X-2594,9,18,Renal,786-0,0.220
META-8043,X-2594,9,18,Renal,786-0,0.220
META-8041,X-2688,9,18,Renal,786-0,2.869
META-8042,X-2688,9,18,Renal,786-0,1.720
META-8043,X-2688,9,18,Renal,786-0,2.944
META-8041,X-2690,9,18,Renal,786-0,0.911
META-8042,X-2690,9,18,Renal,786-0,0.236
META-8043,X-2690,9,18,Renal,786-0,1.089
META-8041,X-2691,9,18,Renal,786-0,14.125
META-8042,X-2691,9,18,Renal,786-0,9.503
META-8043,X-2691,9,18,Renal,786-0,14.393
META-8041,X-2698,9,18,Renal,786-0,3.306
META-8042,X-2698,9,18,Renal,786-0,1.606
META-8043,X-2698,9,18,Renal,786-0,1.803
META-8041,X-2711,9,18,Renal,786-0,1.302
META-8042,X-2711,9,18,Renal,786-0,3.830
META-8043,X-2711,9,18,Renal,786-0,2.443
META-8041,X-2724,9,18,Renal,786-0,0.726
META-8042,X-2724,9,18,Renal,786-0,0.775
META-8043,X-2724,9,18,Renal,786-0,0.614
META-8041,X-2725,9,18,Renal,786-0,1.282
META-8042,X-2725,9,18,Renal,786-0,0.360
META-8043,X-2725,9,18,Renal,786-0,0.564
META-8041,X-2726,9,18,Renal,786-0,0.252
META-8042,X-2726,9,18,Renal,786-0,0.252
META-8043,X-2726,9,18,Renal,786-0,0.252
META-8041,X-2746,9,18,Renal,786-0,2.291
META-8042,X-2746,9,18,Renal,786-0,2.779
META-8043,X-2746,9,18,Renal,786-0,2.564
META-8041,X-2753,9,18,Renal,786-0,0.958
META-8042,X-2753,9,18,Renal,786-0,0.888
META-8043,X-2753,9,18,Renal,786-0,1.049
META-8041,X-2757,9,18,Renal,786-0,1.401
META-8042,X-2757,9,18,Renal,786-0,1.358
META-8043,X-2757,9,18,Renal,786-0,1.381
META-8041,X-2767,9,18,Renal,786-0,0.216
META-8042,X-2767,9,18,Renal,786-0,0.652
META-8043,X-2767,9,18,Renal,786-0,0.216
META-8041,X-2768,9,18,Renal,786-0,0.250
META-8042,X-2768,9,18,Renal,786-0,0.250
META-8043,X-2768,9,18,Renal,786-0,0.250
META-8041,X-2778,9,18,Renal,786-0,0.141
META-8042,X-2778,9,18,Renal,786-0,0.141
META-8043,X-2778,9,18,Renal,786-0,0.141
META-8041,X-2781,9,18,Renal,786-0,0.321
META-8042,X-2781,9,18,Renal,786-0,0.321
META-8043,X-2781,9,18,Renal,786-0,0.321
META-8041,X-3129,9,18,Renal,786-0,1.075
META-8042,X-3129,9,18,Renal,786-0,0.704
META-8043,X-3129,9,18,Renal,786-0,0.977
META-8041,X-3138,9,18,Renal,786-0,0.526
META-8042,X-3138,9,18,Renal,786-0,0.138
META-8043,X-3138,9,18,Renal,786-0,0.138
META-8041,X-3165,9,18,Renal,786-0,1.267
META-8042,X-3165,9,18,Renal,786-0,1.290
META-8043,X-3165,9,18,Renal,786-0,1.509
META-8041,X-3176 - possible creatine,9,18,Renal,786-0,5.498
META-8042,X-3176 - possible creatine,9,18,Renal,786-0,5.706
META-8043,X-3176 - possible creatine,9,18,Renal,786-0,5.202
META-8041,X-3178 - possible NH3 adduct of isobar 42,9,18,Renal,786-0,0.114
META-8042,X-3178 - possible NH3 adduct of isobar 42,9,18,Renal,786-0,0.114
META-8043,X-3178 - possible NH3 adduct of isobar 42,9,18,Renal,786-0,0.114
META-8041,X-3180,9,18,Renal,786-0,0.331
META-8042,X-3180,9,18,Renal,786-0,0.331
META-8043,X-3180,9,18,Renal,786-0,1.338
META-8041,X-3183 - possible gamma-L-glutamyl-L-phenylalanine,9,18,Renal,786-0,0.075
META-8042,X-3183 - possible gamma-L-glutamyl-L-phenylalanine,9,18,Renal,786-0,0.075
META-8043,X-3183 - possible gamma-L-glutamyl-L-phenylalanine,9,18,Renal,786-0,0.075
META-8041,X-3216,9,18,Renal,786-0,0.206
META-8042,X-3216,9,18,Renal,786-0,1.337
META-8043,X-3216,9,18,Renal,786-0,0.206
META-8041,X-3218,9,18,Renal,786-0,0.371
META-8042,X-3218,9,18,Renal,786-0,0.147
META-8043,X-3218,9,18,Renal,786-0,0.147
META-8041,X-3234,9,18,Renal,786-0,0.438
META-8042,X-3234,9,18,Renal,786-0,0.438
META-8043,X-3234,9,18,Renal,786-0,0.438
META-8041,X-3303,9,18,Renal,786-0,1.273
META-8042,X-3303,9,18,Renal,786-0,1.298
META-8043,X-3303,9,18,Renal,786-0,1.000
META-8041,X-3358,9,18,Renal,786-0,0.824
META-8042,X-3358,9,18,Renal,786-0,1.113
META-8043,X-3358,9,18,Renal,786-0,0.836
META-8041,X-3363,9,18,Renal,786-0,0.287
META-8042,X-3363,9,18,Renal,786-0,0.287
META-8043,X-3363,9,18,Renal,786-0,0.287
META-8041,X-3365,9,18,Renal,786-0,0.568
META-8042,X-3365,9,18,Renal,786-0,0.132
META-8043,X-3365,9,18,Renal,786-0,0.132
META-8041,X-3370,9,18,Renal,786-0,0.194
META-8042,X-3370,9,18,Renal,786-0,0.194
META-8043,X-3370,9,18,Renal,786-0,0.194
META-8041,X-3380,9,18,Renal,786-0,0.155
META-8042,X-3380,9,18,Renal,786-0,0.155
META-8043,X-3380,9,18,Renal,786-0,0.155
META-8041,X-3389,9,18,Renal,786-0,0.221
META-8042,X-3389,9,18,Renal,786-0,0.221
META-8043,X-3389,9,18,Renal,786-0,0.221
META-8041,X-3390,9,18,Renal,786-0,0.068
META-8042,X-3390,9,18,Renal,786-0,0.068
META-8043,X-3390,9,18,Renal,786-0,0.068
META-8041,X-3394,9,18,Renal,786-0,0.264
META-8042,X-3394,9,18,Renal,786-0,0.264
META-8043,X-3394,9,18,Renal,786-0,0.264
META-8041,X-3400,9,18,Renal,786-0,0.329
META-8042,X-3400,9,18,Renal,786-0,0.329
META-8043,X-3400,9,18,Renal,786-0,0.329
META-8041,X-3405,9,18,Renal,786-0,0.083
META-8042,X-3405,9,18,Renal,786-0,0.804
META-8043,X-3405,9,18,Renal,786-0,0.083
META-8041,X-3435,9,18,Renal,786-0,0.089
META-8042,X-3435,9,18,Renal,786-0,0.089
META-8043,X-3435,9,18,Renal,786-0,0.089
META-8041,X-3439,9,18,Renal,786-0,0.954
META-8042,X-3439,9,18,Renal,786-0,0.501
META-8043,X-3439,9,18,Renal,786-0,1.192
META-8041,X-3450,9,18,Renal,786-0,0.148
META-8042,X-3450,9,18,Renal,786-0,1.898
META-8043,X-3450,9,18,Renal,786-0,1.174
META-8041,X-3476,9,18,Renal,786-0,1.260
META-8042,X-3476,9,18,Renal,786-0,1.048
META-8043,X-3476,9,18,Renal,786-0,0.184
META-8041,X-3489,9,18,Renal,786-0,1.006
META-8042,X-3489,9,18,Renal,786-0,0.545
META-8043,X-3489,9,18,Renal,786-0,0.582
META-8041,X-3493,9,18,Renal,786-0,0.246
META-8042,X-3493,9,18,Renal,786-0,0.246
META-8043,X-3493,9,18,Renal,786-0,0.246
META-8041,X-3498,9,18,Renal,786-0,0.095
META-8042,X-3498,9,18,Renal,786-0,0.095
META-8043,X-3498,9,18,Renal,786-0,0.095
META-8041,X-3603,9,18,Renal,786-0,0.939
META-8042,X-3603,9,18,Renal,786-0,0.285
META-8043,X-3603,9,18,Renal,786-0,1.052
META-8041,X-3658,9,18,Renal,786-0,0.486
META-8042,X-3658,9,18,Renal,786-0,0.486
META-8043,X-3658,9,18,Renal,786-0,0.486
META-8041,X-3668,9,18,Renal,786-0,0.349
META-8042,X-3668,9,18,Renal,786-0,0.349
META-8043,X-3668,9,18,Renal,786-0,0.349
META-8041,X-3697,9,18,Renal,786-0,0.448
META-8042,X-3697,9,18,Renal,786-0,0.448
META-8043,X-3697,9,18,Renal,786-0,0.448
META-8041,X-3698,9,18,Renal,786-0,0.229
META-8042,X-3698,9,18,Renal,786-0,1.000
META-8043,X-3698,9,18,Renal,786-0,0.229
META-8041,X-3705,9,18,Renal,786-0,0.382
META-8042,X-3705,9,18,Renal,786-0,0.382
META-8043,X-3705,9,18,Renal,786-0,0.382
META-8041,X-3772,9,18,Renal,786-0,1.650
META-8042,X-3772,9,18,Renal,786-0,2.917
META-8043,X-3772,9,18,Renal,786-0,1.906
META-8041,X-3776,9,18,Renal,786-0,0.344
META-8042,X-3776,9,18,Renal,786-0,0.344
META-8043,X-3776,9,18,Renal,786-0,0.344
META-8041,X-3778,9,18,Renal,786-0,0.014
META-8042,X-3778,9,18,Renal,786-0,0.014
META-8043,X-3778,9,18,Renal,786-0,0.014
