source,target,interaction
MAPK1,EIF4EBP1,-1
MAPK1,ELK4,1
MAPK1,ETS1,1
MAPK1,FGFR1,-1
MAPK1,FOS,1
MAPK1,FRS2,-1
MAPK1,GAB2,1
MAPK1,GRB10,1
MAPK1,GRB2,1
MAPK1,GSK3B,-1
MAPK1,HIF1A,1
MAPK1,IER3,1
MAPK1,IRS1,-1
MAPK1,JUN,1
MAPK1,KHDRBS1,1
MAPK1,L1CAM,1
MAPK1,LIFR,-1
MAPK1,LRP6,1
MAPK1,MAP2K3,1
MAPK1,MAPK3,1
MAPK1,MAPK8,-1
MAPK1,MAPKAPK2,1
MAPK1,MAPKAPK5,1
MAPK1,MARCKS,1
MAPK1,MCL1,1
MAPK1,MED1,1
MAPK1,MKNK1,1
MAPK1,MKNK2,1
MAPK1,MYC,1
MAPK1,NUP50,-1
MAPK1,PAK1,1
MAPK1,PARP1,1
MAPK1,PARVA,1
MAPK1,PCBP2,1
MAPK1,PPP1R9B,1
MAPK1,PPP2R5C,-1
MAPK1,PRDX6,1
MAPK1,PRKACA,1
MAPK1,PTPN6,-1
MAPK1,PTTG1,1
MAPK1,PXN,1
MAPK1,RAF1,1
MAPK1,RCAN1,1
MAPK1,RELA,1
MAPK1,RGS19,1
MAPK1,ROCK1,-1
MAPK1,RPS6KA1,1
MAPK1,RPS6KA2,1
MAPK1,RPS6KA3,1
MAPK1,RPS6KA4,1
MAPK1,RPS6KA5,1
MAPK1,RPS6KB1,1
MAPK1,RPTOR,1
MAPK1,SLC9A1,1
MAPK1,SMAD3,1
MAPK1,SMAD4,1
MAPK1,SOS1,1
MAPK1,SP1,1
MAPK1,SP3,1
MAPK1,SPHK2,1
MAPK1,STAT1,1
MAPK1,STK11,-1
MAPK1,STMN1,-1
MAPK1,TAGLN2,1
MAPK1,TNFRSF1A,-1
MAPK1,TNIP1,1
MAPK1,TP53,1
MAPK1,TP53BP2,1
MAPK1,TPR,1
MAPK1,TSC1,-1
MAPK1,TSC2,-1
MAPK1,XPO5,-1
MAPK11,EGFR,-1
MAPK11,ELK4,1
MAPK11,HBP1,1
MAPK11,JUN,1
MAPK11,MAPK14,1
MAPK11,MAPKAPK5,1
MAPK11,NFE2L2,-1
MAPK11,PIAS2,1
MAPK11,RPS6KA5,1
MAPK11,STAT1,1
MAPK11,TAB1,-1
MAPK11,TP53,1
MAPK11,TP53BP1,-1
MAPK12,CARM1,-1
MAPK12,MAPKAPK5,1
MAPK12,MEF2D,1
MAPK12,NFE2L2,-1
MAPK12,SNTA1,1
MAPK12,TP53BP1,-1
MAPK13,MAPKAPK3,1
MAPK13,MAPKAPK5,1
MAPK13,NFE2L2,-1
MAPK13,PRKD1,-1
MAPK13,STMN1,-1
MAPK13,TP53,1
MAPK13,TP53BP1,-1
MAPK14,ADAM17,1
MAPK14,BCL2,-1
MAPK14,BCL2L11,-1
MAPK14,CASP3,-1
MAPK14,CASP8,-1
MAPK14,CCND1,1
MAPK14,CDC25A,-1
MAPK14,CDKN1A,1
MAPK14,CDKN1C,1
MAPK14,CFLAR,1
MAPK14,CREB1,-1
MAPK14,CSNK2A1,1
MAPK14,CSNK2B,1
MAPK14,DDB2,-1
MAPK14,DYRK1B,-1
MAPK14,EGFR,-1
MAPK14,EIF4EBP1,-1
MAPK14,ELAVL1,1
MAPK14,ELK4,1
MAPK14,EPS15,1
MAPK14,ETS1,1
MAPK14,FGFR1,-1
MAPK14,FOS,1
MAPK14,GSK3B,-1
MAPK14,HBP1,1
MAPK14,JUN,1
MAPK14,KHSRP,-1
MAPK14,MAP3K11,-1
MAPK14,MAPK1,-1
MAPK14,MAPK3,-1
MAPK14,MAPKAPK2,1
MAPK14,MAPKAPK3,1
MAPK14,MAPKAPK5,1
MAPK14,MAX,1
MAPK14,MEF2D,1
MAPK14,MKNK1,1
MAPK14,MKNK2,1
MAPK14,MYC,1
MAPK14,NFE2L2,-1
MAPK14,PIAS2,1
MAPK14,PPP1R15A,1
MAPK14,RELA,1
MAPK14,RPS6KA4,1
MAPK14,RPS6KA5,1
MAPK14,RUNX2,1
MAPK14,SIAH2,1
MAPK14,SLC9A1,1
MAPK14,SMAD3,1
MAPK14,STAT1,1
MAPK14,TAB1,-1
MAPK14,TIAL1,-1
MAPK14,TP53,1
MAPK14,TP53BP1,-1
MAPK14,USF1,1
MAPK3,ABI1,1
MAPK3,ADAM17,1
MAPK3,ARHGEF2,1
MAPK3,ARRB1,-1
MAPK3,BAD,-1
MAPK3,BCL2,1
MAPK3,BCL2L11,-1
MAPK3,BCL3,1
MAPK3,BRAF,-1
MAPK3,BRD4,-1
MAPK3,CAPN2,1
MAPK3,CASP8,-1
MAPK3,CASP9,-1
MAPK3,CDKN1B,-1
MAPK3,CEBPB,1
MAPK3,CREB1,1
MAPK3,CTTN,1
MAPK3,DAPK1,1
MAPK3,E2F1,1
MAPK3,EGFR,-1
MAPK3,ELK4,1
MAPK3,ETS1,1
MAPK3,FGFR1,-1
MAPK3,FGFR2,-1
MAPK3,FOS,1
MAPK3,GAB2,1
MAPK3,GRB10,1
MAPK3,GSK3B,-1
MAPK3,HDAC6,1
MAPK3,HIF1A,1
MAPK3,HNRNPK,-1
MAPK3,IRS1,-1
MAPK3,JUN,1
MAPK3,LAT,-1
MAPK3,LIFR,-1
MAPK3,LRP6,1
MAPK3,MAPK8,1
MAPK3,MAPKAPK2,1
MAPK3,MCL1,1
MAPK3,MED1,1
MAPK3,MKNK1,1
MAPK3,MKNK2,1
MAPK3,MYC,1
MAPK3,NUP50,-1
MAPK3,PAK1,-1
MAPK3,PCBP2,1
MAPK3,PPP2R5C,-1
MAPK3,PTPN11,1
MAPK3,PTPN6,-1
MAPK3,PTTG1,1
MAPK3,RAF1,1
MAPK3,RCAN1,1
MAPK3,RPS6KA1,1
MAPK3,RPS6KA2,1
MAPK3,RPS6KA3,1
MAPK3,RPS6KA4,1
MAPK3,RPS6KA5,1
MAPK3,RPS6KB1,1
MAPK3,RPTOR,1
MAPK3,RUNX2,1
MAPK3,SHC1,1
MAPK3,SMAD3,1
MAPK3,SMAD4,1
MAPK3,SOS1,1
MAPK3,SP1,1
MAPK3,SP3,1
MAPK3,SPHK2,1
MAPK3,STK11,-1
MAPK3,STMN1,-1
MAPK3,TP53,1
MAPK3,TSC2,-1
MAPK3,XPO5,-1
MAPK7,ETS1,1
MAPK7,MEF2D,1
MAPK7,RPS6KA1,1
MAPK7,SGK1,1
MAPK8,AIMP1,-1
MAPK8,AKT1,1
MAPK8,APP,1
MAPK8,BAD,-1
MAPK8,BAX,1
MAPK8,BCL2,-1
MAPK8,BCL2L1,-1
MAPK8,BCL2L11,1
MAPK8,BID,1
MAPK8,CDKN1A,1
MAPK8,CTBP1,-1
MAPK8,ELK4,1
MAPK8,HNRNPK,1
MAPK8,IRS1,-1
MAPK8,IRS2,-1
MAPK8,ITCH,1
MAPK8,JDP2,1
MAPK8,JUN,1
MAPK8,LAT,-1
MAPK8,LRP6,1
MAPK8,MAP3K11,1
MAPK8,MAPK14,1
MAPK8,MAPK8IP1,1
MAPK8,MAPK8IP3,1
MAPK8,MCL1,1
MAPK8,MYC,1
MAPK8,NPM1,1
MAPK8,PKMYT1,1
MAPK8,PXN,1
MAPK8,RPS6KB1,1
MAPK8,SFN,-1
MAPK8,SHC1,1
MAPK8,SMAD3,1
MAPK8,SMAD4,1
MAPK8,SP1,1
MAPK8,SRC,1
MAPK8,STAT1,1
MAPK8,STAT6,-1
MAPK8,STK4,1
MAPK8,STMN1,-1
MAPK8,TP53,1
MAPK8,WWOX,-1
MAPK8,YWHAB,-1
MAPK8,YWHAZ,-1
MAPK8IP1,AKT1,1
MAPK8IP1,MAP2K4,1
MAPK8IP1,MAP2K7,1
MAPK8IP1,MAP3K10,1
MAPK8IP1,MAP3K12,1
MAPK8IP1,MAP4K2,-1
MAPK8IP1,TIAM1,1
MAPK8IP3,MAP2K4,1
MAPK8IP3,MAP2K7,1
MAPK8IP3,MAP3K1,1
MAPK8IP3,MAP3K11,1
MAPK8IP3,MAPK9,1
MAPK9,BCL2L11,1
MAPK9,FOS,1
MAPK9,IRS1,-1
MAPK9,JUN,1
MAPK9,MAPK8IP1,1
MAPK9,MYC,1
MAPK9,PSEN1,1
MAPK9,SFN,-1
MAPK9,SHC1,1
MAPK9,STAT1,1
MAPK9,STMN1,-1
MAPK9,TP53,1
MAPK9,YWHAZ,-1
MAPKAP1,AKT1,1
MAPKAPK2,BAG2,1
MAPKAPK2,CDC25A,-1
MAPKAPK2,CREB1,1
MAPKAPK2,ELAVL1,1
MAPKAPK2,HNRNPA0,1
MAPKAPK2,HSPB1,-1
MAPKAPK2,LIMK1,1
MAPKAPK2,MDM2,1
MAPKAPK2,PARN,-1
MAPKAPK2,PIAS1,1
MAPKAPK2,PLK1,1
MAPKAPK2,SRF,1
MAPKAPK2,TSC1,-1
MAPKAPK2,TSC2,-1
MAPKAPK2,YWHAZ,-1
MAPKAPK3,HSPB1,1
MAPKAPK5,DNAJB1,1
MAPKAPK5,HSPB1,1
MAPKAPK5,TP53,1
MAPRE1,TERF1,-1
MARCKS,ACTB,1
MARK2,ARHGEF2,-1
MARK2,DVL3,1
MARK2,HDAC7,-1
MARK2,PARD3,1
MAVS,CASP8,1
MAVS,IKBKB,1
MAVS,IKBKE,1
MAVS,TBK1,1
MAVS,TRAF3,-1
MAX,MAD1L1,1
MAX,MYC,1
MCL1,BAK1,-1
MCL1,BAX,-1
MCL1,BCL2L11,-1
MCL1,BECN1,-1
MCM7,UBE3A,-1
MDC1,CHEK2,1
MDC1,NBN,1
MDC1,RNF8,1
MDH1,Gene3813__MDH1,1
MDH1,Gene9216__MDH1,1
MDM2,CDKN1A,-1
MDM2,CDKN2AIP,-1
MDM2,DHFR,-1
MDM2,E2F1,1
MDM2,HIF1A,1
MDM2,HNRNPK,-1
MDM2,IGF1R,1
MDM2,KAT2B,-1
MDM2,NUMB,-1
MDM2,RELA,1
MDM2,RRM2B,-1
MDM2,TP53,-1
MDM2,TP53BP1,-1
MDM4,TP53,-1
MECOM,CTBP1,1
MECOM,HDAC1,1
MECOM,HDAC2,1
MECOM,SMAD3,-1
MECP2,CREB1,1
MECP2,GAMT,1
MECP2,MET,-1
MED1,TP53,-1
MET,CDH1,1
MET,CTTN,1
MET,ERBB3,1
MET,FAS,-1
MET,GRB2,1
MET,HGS,1
MET,PIK3R1,1
MET,PLCG1,1
MET,PTK2,1
MET,RANBP9,1
MET,SHC1,1
MINK1,MAPK14,1
MKNK1,EIF4E,1
MKNK1,EIF4G1,1
MKNK1,SPRY2,-1
MKNK2,EIF4E,1
MMP14,ADAM9,-1
MMP14,CD44,1
MMP14,MMP2,1
MMP2,EGFR,1
MMP2,LAMC2,1
MMP2,TGFB1,1
MOB1A,LATS1,1
MOB1A,LATS2,1
MOB1B,LATS1,1
MOB1B,LATS2,1
MRAS,BRAF,1
MRAS,PIK3CA,1
MRAS,RAF1,1
MRAS,RASSF5,1
MSH2,ATR,1
MSH2,BLM,1
MST1R,MET,1
MST1R,YWHAB,1
MST1R,YWHAQ,1
MTOR,AKT1,1
MTOR,AKT1S1,-1
MTOR,ATG13,-1
MTOR,EIF4EBP1,-1
MTOR,EIF4EBP2,-1
MTOR,EIF4EBP3,1
MTOR,GRB10,1
MTOR,IRS1,-1
MTOR,LPIN1,1
MTOR,NRBF2,1
MTOR,RPS6KA2,1
MTOR,RPS6KB1,1
MTOR,RPS6KB2,1
MTOR,RPTOR,1
MTOR,SGK1,1
MTOR,ULK1,-1
MTOR,ULK2,-1
MUC1,MAPK8,1
MVD,RAC1,1
MYC,BCL2L11,1
MYC,BRD4,-1
MYC,CDC25A,1
MYC,CDK4,1
MYC,CDKN1A,-1
MYC,CDKN1B,-1
MYC,CDKN2A,-1
MYC,CUL1,1
MYC,DNMT3A,1
MYC,EIF4E,1
MYC,EIF4G1,1
MYC,HSP90AA1,1
MYC,JAG2,1
MYC,NME1,1
MYC,PMAIP1,-1
MYC,SMAD3,1
MYC,SP1,1
MYCBP2,RAN,1
MYO1E,PTK2,1
Metab__3mhis_c,Gene6581__orphanReac3MHISc_reverse,1
Metab__CE5253_c,Gene4481__PRDX6,1
Metab__CE5253_l,Gene4482__PRDX6,1
Metab__HC02051_c,Gene4336__LPIN1,1
Metab__HC02051_c,Gene4336__LPIN2,1
Metab__HC02051_c,Gene4336__LPIN3,1
Metab__HC02051_c,Gene4336__PLPP1,1
Metab__HC02051_c,Gene4336__PLPP2,1
Metab__HC02051_c,Gene4336__PLPP3,1
Metab__HC02051_c,Gene4336__PLPP4,1
Metab__HC02051_c,Gene4336__PLPP5,1
Metab__HC02051_c,Gene4336__PLPPR2,1
Metab__HC02057_c,Gene10505__CEPT1,1
Metab__HMDB0000014_c,Gene346__CDA,1
Metab__HMDB0000051_c,Gene1758__orphanReacr1384_reverse,1
Metab__HMDB0000051_e,Gene1107__SLC12A2,1
Metab__HMDB0000051_e,Gene3787__orphanReacNH4t,1
Metab__HMDB0000051_e,Gene9272__SLC9A1,1
Metab__HMDB0000051_e,Gene927600001__SLC24A1,1
Metab__HMDB0000051_e,Gene95100001__SLC12A4,1
Metab__HMDB0000051_e,Gene95100001__SLC12A7,1
Metab__HMDB0000064_c,Gene756__GAMT_reverse,1
Metab__HMDB0000067_c,ABCA1,1
Metab__HMDB0000067_c,AKT1,1
Metab__HMDB0000067_c,CAV1,1
Metab__HMDB0000067_c,DHCR24,1
Metab__HMDB0000067_c,Gene255__orphanReacCHSTEROLt3,1
Metab__HMDB0000067_c,Gene4449__HDLBP,1
Metab__HMDB0000067_c,Gene4449__NPC1,1
Metab__HMDB0000067_c,Gene6553__ABCA1,1
Metab__HMDB0000067_c,Gene9853__orphanReacCHOLESTTDe,1
Metab__HMDB0000067_c,MAPK1,1
Metab__HMDB0000067_c,MAPK3,1
Metab__HMDB0000067_c,SCARB1,1
Metab__HMDB0000067_e,Gene9853__orphanReacCHOLESTTDe_reverse,1
Metab__HMDB0000067_g,Gene5715__ABCA1,1
Metab__HMDB0000072_c,Gene616500002__SLC25A1,1
Metab__HMDB0000072_c,Gene616600002__SLC25A1,1
Metab__HMDB0000072_c,Gene618400003__SLC25A1,1
Metab__HMDB0000072_c,Gene618600003__SLC25A1,1
Metab__HMDB0000072_c,Gene618800003__SLC25A1,1
Metab__HMDB0000072_m,Gene220700002__SLC25A1,1
Metab__HMDB0000072_m,Gene617500002__SLC25A1,1
Metab__HMDB0000072_m,Gene617600002__SLC25A1,1
Metab__HMDB0000072_m,Gene619100002__SLC25A1,1
Metab__HMDB0000072_m,Gene9711__ACO1_reverse,1
Metab__HMDB0000072_m,Gene9711__ACO2_reverse,1
Metab__HMDB0000079_c,Gene445__DPYD,1
Metab__HMDB0000082_c,Gene5778__CMPK1,1
Metab__HMDB0000082_c,Gene9741__RRM2B_RRM1_RRM2,1
Metab__HMDB0000094_c,Gene168800001__SLC25A1,1
Metab__HMDB0000094_c,Gene220800002__SLC25A1,1
Metab__HMDB0000094_c,Gene221400002__SLC25A1,1
Metab__HMDB0000094_c,Gene3825__ACO1,1
Metab__HMDB0000094_c,Gene3825__IREB2,1
Metab__HMDB0000094_c,Gene5537__ACLY,1
Metab__HMDB0000094_c,Gene618000003__SLC25A1,1
Metab__HMDB0000094_c,Gene982500001__SLC25A1,1
Metab__HMDB0000094_m,Gene220500001__SLC25A1,1
Metab__HMDB0000094_m,Gene616500001__SLC25A1,1
Metab__HMDB0000094_m,Gene616700002__SLC25A1,1
Metab__HMDB0000094_m,Gene9711__ACO1,1
Metab__HMDB0000094_m,Gene9711__ACO2,1
Metab__HMDB0000094_m,Gene97__ACO1,1
Metab__HMDB0000094_m,Gene97__ACO2,1
Metab__HMDB0000094_m,Gene9857__orphanReacr1109,1
Metab__HMDB0000097_c,CHKA,-1
Metab__HMDB0000097_c,Gene254__orphanReacCHOLtr_reverse,1
Metab__HMDB0000097_c,Gene5704__orphanReacCHLtm,1
Metab__HMDB0000097_c,Gene5710__orphanReacCHOLtg_reverse,1
Metab__HMDB0000097_g,Gene5710__orphanReacCHOLtg,1
Metab__HMDB0000097_m,Gene5704__orphanReacCHLtm_reverse,1
Metab__HMDB0000097_r,Gene254__orphanReacCHOLtr,1
Metab__HMDB0000121_c,Gene8928__DHFR,1
Metab__HMDB0000121_c,Gene9747__DHFR_reverse,1
Metab__HMDB0000128_c,Gene756__GAMT,1
Metab__HMDB0000133_c,Gene1758__orphanReacr1384,1
Metab__HMDB0000133_c,Gene3756__PNP,1
Metab__HMDB0000133_c,Gene9087__SLC29A1_reverse,1
Metab__HMDB0000133_c,Gene9087__SLC29A2_reverse,1
Metab__HMDB0000133_e,Gene9087__SLC29A1,1
Metab__HMDB0000133_e,Gene9087__SLC29A2,1
Metab__HMDB0000142_c,ABCA1,-1
Metab__HMDB0000142_c,PLD1,1
Metab__HMDB0000142_c,PLD2,1
Metab__HMDB0000149_c,Gene9440__PTDSS2_reverse,1
Metab__HMDB0000175_c,Gene3711__IMPDH2,1
Metab__HMDB0000177_c,Gene1007100003__SLC7A6,1
Metab__HMDB0000177_c,Gene1007900003__SLC7A6,1
Metab__HMDB0000177_c,Gene1009500003__SLC7A6,1
Metab__HMDB0000177_c,Gene1009900002__SLC7A6,1
Metab__HMDB0000177_c,Gene1010500002__SLC7A6,1
Metab__HMDB0000177_c,Gene1011100002__SLC7A6,1
Metab__HMDB0000177_c,Gene197400003__SLC7A6,1
Metab__HMDB0000177_c,Gene197600003__SLC7A6,1
Metab__HMDB0000177_c,Gene198000002__SLC7A6,1
Metab__HMDB0000177_c,Gene198200002__SLC7A6,1
Metab__HMDB0000177_c,Gene199200002__SLC7A6,1
Metab__HMDB0000177_c,Gene199400003__SLC7A6,1
Metab__HMDB0000177_c,Gene199800003__SLC7A6,1
Metab__HMDB0000177_c,Gene6581__orphanReac3MHISc,1
Metab__HMDB0000177_c,Gene996700002__SLC7A6,1
Metab__HMDB0000177_c,Gene996800002__SLC7A6,1
Metab__HMDB0000177_e,Gene486200002__SLC6A9,1
Metab__HMDB0000177_e,Gene89600002__SLC38A2,1
Metab__HMDB0000189_c,Gene1571__HK1,1
Metab__HMDB0000189_c,Gene1571__HK2,1
Metab__HMDB0000189_c,Gene9715__HK1,1
Metab__HMDB0000189_c,Gene9715__HK2,1
Metab__HMDB0000189_c,Gene9716__HK1,1
Metab__HMDB0000189_c,Gene9716__HK2,1
Metab__HMDB0000189_c,Gene9717__HK1,1
Metab__HMDB0000189_c,Gene9717__HK2,1
Metab__HMDB0000189_n,Gene949__orphanReacITPtn_reverse,1
Metab__HMDB0000193_c,Gene221500003__SLC25A1,1
Metab__HMDB0000193_c,Gene221700003__SLC25A1,1
Metab__HMDB0000193_c,Gene221900002__SLC25A1,1
Metab__HMDB0000193_c,Gene3753__IDH1,1
Metab__HMDB0000193_c,Gene3753__IDH2,1
Metab__HMDB0000193_c,Gene3825__ACO1_reverse,1
Metab__HMDB0000193_c,Gene3825__IREB2_reverse,1
Metab__HMDB0000193_c,Gene618100002__SLC25A1,1
Metab__HMDB0000193_m,Gene1587__IDH1,1
Metab__HMDB0000193_m,Gene1587__IDH2,1
Metab__HMDB0000193_m,Gene168700002__SLC25A1,1
Metab__HMDB0000193_m,Gene220600001__SLC25A1,1
Metab__HMDB0000193_m,Gene616600001__SLC25A1,1
Metab__HMDB0000193_m,Gene616800001__SLC25A1,1
Metab__HMDB0000193_m,Gene619000002__SLC25A1,1
Metab__HMDB0000193_m,Gene9730__IDH1,1
Metab__HMDB0000193_m,Gene9730__IDH2,1
Metab__HMDB0000193_m,Gene9732__ACO1,1
Metab__HMDB0000193_m,Gene9732__ACO2,1
Metab__HMDB0000193_m,Gene97__ACO1_reverse,1
Metab__HMDB0000193_m,Gene97__ACO2_reverse,1
Metab__HMDB0000193_m,Gene982500002__SLC25A1,1
Metab__HMDB0000193_m,Gene986100002__SLC25A1,1
Metab__HMDB0000195_c,Gene3758__PNP,1
Metab__HMDB0000195_e,Gene944__SLC29A1,1
Metab__HMDB0000195_e,Gene944__SLC29A2,1
Metab__HMDB0000195_e,Gene9693__orphanReacr0809_TRANSPORTER2,1
Metab__HMDB0000223_c,Gene7155__orphanReacMALOAAtm_TRANSPORTER1,1
Metab__HMDB0000223_m,Gene5749__CS,1
Metab__HMDB0000223_m,Gene7155__orphanReacMALOAAtm_TRANSPORTER4_reverse,1
Metab__HMDB0000223_m,Gene9388__PCK2,1
Metab__HMDB0000243_c,Gene2346__PKM_reverse,1
Metab__HMDB0000262_c,Gene9595__TYMP_reverse,1
Metab__HMDB0000263_c,Gene2346__PKM,1
Metab__HMDB0000263_c,Gene3833__PKM,1
Metab__HMDB0000263_c,Gene619000001__SLC25A1,1
Metab__HMDB0000263_c,Gene619100001__SLC25A1,1
Metab__HMDB0000263_c,Gene7225__ENO1_reverse,1
Metab__HMDB0000263_c,Gene7225__ENO2_reverse,1
Metab__HMDB0000263_c,Gene7225__ENO3_reverse,1
Metab__HMDB0000273_c,CASP3,1
Metab__HMDB0000273_c,Gene1428__SLC29A1,1
Metab__HMDB0000273_c,Gene7337__TK1,1
Metab__HMDB0000273_c,Gene7337__TK2,1
Metab__HMDB0000273_c,Gene9595__TYMP,1
Metab__HMDB0000273_m,Gene1428__SLC29A1_reverse,1
Metab__HMDB0000285_c,Gene1496__orphanReacUTPtn,1
Metab__HMDB0000285_c,Gene320__CMPK1,1
Metab__HMDB0000285_c,Gene9742__RRM2B_RRM1_RRM2,1
Metab__HMDB0000285_c,MAPK1,1
Metab__HMDB0000285_c,MAPK3,1
Metab__HMDB0000285_n,Gene1496__orphanReacUTPtn_reverse,1
Metab__HMDB0000288_c,Gene9630__CMPK1,1
Metab__HMDB0000299_c,Gene1758__orphanReacr1384_reverse,1
Metab__HMDB0000362_c,Gene3732__BPGM,1
Metab__HMDB0000362_c,Gene3732__PGAM1,1
Metab__HMDB0000362_c,Gene3732__PGAM2,1
Metab__HMDB0000362_c,Gene7225__ENO1,1
Metab__HMDB0000362_c,Gene7225__ENO2,1
Metab__HMDB0000362_c,Gene7225__ENO3,1
Metab__HMDB0000464_c,CABIN1,1
Metab__HMDB0000464_c,CAPN1,1
Metab__HMDB0000464_c,CAPN2,1
Metab__HMDB0000464_c,CAV1,1
Metab__HMDB0000464_c,CREB1,1
Metab__HMDB0000464_c,GSN,1
Metab__HMDB0000464_c,Gene233__ATP2B1,1
Metab__HMDB0000464_c,Gene233__ATP2B4,1
Metab__HMDB0000464_c,HDAC1,1
Metab__HMDB0000464_c,HDAC2,1
Metab__HMDB0000464_c,HDAC5,1
Metab__HMDB0000464_c,HRAS,1
Metab__HMDB0000464_c,KCNIP3,1
Metab__HMDB0000464_c,MEF2D,1
Metab__HMDB0000464_c,PLCD1,1
Metab__HMDB0000464_c,PPP3CA,1
Metab__HMDB0000464_c,PPP3CB,1
Metab__HMDB0000464_c,PPP3CC,1
Metab__HMDB0000464_c,PRKACB,1
Metab__HMDB0000464_c,PRKAR1A,1
Metab__HMDB0000464_c,PRKAR2B,1
Metab__HMDB0000464_c,PRKCA,1
Metab__HMDB0000464_c,PRKCD,1
Metab__HMDB0000464_c,PRKCE,1
Metab__HMDB0000464_c,PTK2B,1
Metab__HMDB0000464_c,RAC1,1
Metab__HMDB0000464_c,SOD1,1
Metab__HMDB0000464_c,SRC,1
Metab__HMDB0000464_c,STMN1,1
Metab__HMDB0000464_e,Gene3584__orphanReacCA2t,1
Metab__HMDB0000464_e,Gene927500002__SLC24A1,1
Metab__HMDB0000464_e,Gene927600002__SLC24A1,1
Metab__HMDB0000586_c,Gene275800002__orphanReacKt3r,1
Metab__HMDB0000586_c,Gene563600003__SLC1A3,1
Metab__HMDB0000586_c,PIK3CA,1
Metab__HMDB0000586_e,Gene9270__ATP1B1_ATP1A1,1
Metab__HMDB0000586_e,Gene9270__ATP1B1_ATP1A3,1
Metab__HMDB0000586_e,Gene9270__ATP1B3_ATP1A1,1
Metab__HMDB0000586_e,Gene927500001__SLC24A1,1
Metab__HMDB0000586_e,Gene929400002__SLC12A2,1
Metab__HMDB0000586_e,Gene95200001__SLC12A4,1
Metab__HMDB0000586_e,Gene95200001__SLC12A7,1
Metab__HMDB0000618_c,Gene1676__orphanReacr0841,1
Metab__HMDB0000618_c,Gene3771__RPE,1
Metab__HMDB0000618_c,Gene7325__RPIA_reverse,1
Metab__HMDB0000618_r,Gene1676__orphanReacr0841_reverse,1
Metab__HMDB0000673_c,ABCA1,1
Metab__HMDB0000673_c,FHL2,1
Metab__HMDB0000673_c,Gene1786__ABCA1,1
Metab__HMDB0000673_c,SDC4,1
Metab__HMDB0000673_c,SP1,1
Metab__HMDB0000673_c,TRIB3,1
Metab__HMDB0000673_e,Gene985__SLC27A5,1
Metab__HMDB0000806_c,ABL2,-1
Metab__HMDB0000806_c,Gene9914__ABCA1,1
Metab__HMDB0000806_e,Gene1452__SLC27A2,1
Metab__HMDB0000868_c,Gene3771__RPE_reverse,1
Metab__HMDB0000868_c,Gene3782__TKT,1
Metab__HMDB0000868_c,Gene7328__TKT,1
Metab__HMDB0000939_c,Gene2730__orphanReacAHCYStm,1
Metab__HMDB0000939_c,Gene6581__orphanReac3MHISc_reverse,1
Metab__HMDB0000939_c,Gene756__GAMT_reverse,1
Metab__HMDB0000960_c,Gene1486__CMPK1_reverse,1
Metab__HMDB0000960_c,Gene5769__CMPK1_reverse,1
Metab__HMDB0000960_c,Gene5771__CMPK1_reverse,1
Metab__HMDB0000960_c,Gene7585__NME3,1
Metab__HMDB0000960_c,Gene7585__NME6,1
Metab__HMDB0000960_c,Gene7585__NME7,1
Metab__HMDB0000998_c,Gene5779__CMPK1,1
Metab__HMDB0000998_c,Gene7278__NME3_reverse,1
Metab__HMDB0000998_c,Gene7278__NME6_reverse,1
Metab__HMDB0000998_c,Gene7278__NME7_reverse,1
Metab__HMDB0000998_c,Gene9630__CMPK1,1
Metab__HMDB0001043_c,ABCA1,1
Metab__HMDB0001043_c,CASP3,1
Metab__HMDB0001043_c,CASP8,1
Metab__HMDB0001043_c,CASP9,1
Metab__HMDB0001043_c,CSK,1
Metab__HMDB0001043_c,FHL2,1
Metab__HMDB0001043_c,FOS,1
Metab__HMDB0001043_c,Gene9907__ABCA1,1
Metab__HMDB0001043_c,PRKCA,1
Metab__HMDB0001043_c,SP1,1
Metab__HMDB0001043_c,TRIB3,1
Metab__HMDB0001043_e,Gene158__SLC27A5,1
Metab__HMDB0001047_c,Gene8924__PFKFB2,1
Metab__HMDB0001047_c,Gene8924__PFKFB3,1
Metab__HMDB0001047_c,Gene8924__PFKFB4,1
Metab__HMDB0001056_c,Gene1559__DHFR,1
Metab__HMDB0001056_c,Gene3666__DHFR,1
Metab__HMDB0001056_m,Gene365__orphanReacDHFtm_reverse,1
Metab__HMDB0001056_m,Gene9703__DHFR,1
Metab__HMDB0001068_c,Gene3777__TALDO1,1
Metab__HMDB0001068_c,Gene3782__TKT_reverse,1
Metab__HMDB0001112_c,Gene3777__TALDO1,1
Metab__HMDB0001112_c,Gene3782__TKT_reverse,1
Metab__HMDB0001112_c,Gene7328__TKT_reverse,1
Metab__HMDB0001112_c,Gene7546__GAPDH,1
Metab__HMDB0001191_n,Gene2249__RRM2B_reverse,1
Metab__HMDB0001202_c,Gene320__CMPK1,1
Metab__HMDB0001202_c,Gene5771__CMPK1,1
Metab__HMDB0001202_c,Gene5778__CMPK1,1
Metab__HMDB0001220_c,MAPK1,1
Metab__HMDB0001220_c,MAPK3,1
Metab__HMDB0001220_c,TNFRSF1A,1
Metab__HMDB0001227_c,Gene3674__DTYMK,1
Metab__HMDB0001227_c,Gene7615__NT5C,1
Metab__HMDB0001227_c,Gene7615__NT5C2,1
